Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
ABBOSYNAGIS 100MG PUL FOR INJ+SOLV,1.0,3382.6587,3890.0575049999998,4551.367113906843,2017
ABBOSYNAGIS 50MG PUL FOR INJ+SOLV,1.0,2022.4607,2325.829805,2721.220772036213,2017
ABELCET 5MG/ML VIAL 20ML (100MG/20ML),1.0,486.0591,571.1194425,668.2097232152125,2017
ABILIFY  MAINTENA 300 MG VIAL,1.0,1054.7177,1239.2932974999999,1449.9731048903013,2017
ABILIFY 10MG 28TAB,28.0,182.8988,228.62349999999998,267.48948518854377,2017
ABILIFY 15MG 28TAB,28.0,199.86679999999998,234.84349,274.7668732216108,2017
ABILIFY 30MG 28TAB,28.0,200.8888,236.04434,276.1718676700759,2017
ABILIFY 5MG 28TAB,28.0,181.622,227.02750000000003,265.6221652570367,2017
ABILIFY MAINTENA 400 MG/PREFILLED SYR,1.0,1069.5939,1256.7728325,1470.4241600901614,2017
ABILIFY MAINTENA 400MG VIAL,1.0,1042.4878,1224.9231650000002,1433.160050482001,2017
ABITREN 100MG 10 SR TAB,10.0,7.176,9.83112,11.502409978094102,2017
ABITREN 100MG 20 SR TAB,20.0,12.394,16.97978,19.866341871306897,2017
ABITREN 50MG 10SUPP,10.0,8.040000000000001,11.014800000000003,12.887315527296069,2017
ABITREN INJ 75MG/3CC,5.0,8.074,11.06138,12.94181412529707,2017
ABRAXANE 5MG/ML VIAL 100MG/20ML,1.0,1040.3116,1222.36613,1430.1683196417368,2017
ABSTRAL 100MCG 30TAB SUBLINGUAL,30.0,695.043,816.675525,955.5103292020887,2017
ABSTRAL 200MCG 30TAB SUBLINGUAL,30.0,759.93,892.91775,1044.7137291801273,2017
ABSTRAL 400MCG 30TAB SUBLINGUAL,30.0,783.738,920.8921500000001,1077.4437759795965,2017
ABSTRAL 600MCG 30TAB SUBLINGUAL,30.0,794.28,933.279,1091.9363899480104,2017
ABSTRAL 800MCG 30 TAB SUBLINGUAL,30.0,787.2869999999999,925.0622249999999,1082.322763550636,2017
ACERIL 12.5MG 90TAB,90.0,10.6058,14.529946000000002,17.00003619644237,2017
ACERIL 25MG 90TAB,90.0,22.913999999999998,31.39218,36.728849252793786,2017
ACERIL 50MG 90TAB,90.0,33.516,45.916920000000005,53.722794429459576,2017
ACLASTA 5MG/100ML 1BOTTLE,1.0,1043.5468,1226.16749,1434.6159106786001,2017
ACNETRIM SOL 25ML,25.0,10.982,15.04534,17.603047154324056,2017
ACOMPLIA 20MG 28TAB,28.0,,,,2017
ACROSE 100MG 30TAB,30.0,17.472,23.936640000000004,28.00586777275086,2017
ACROSE 50MG 30TAB,30.0,12.123000000000001,16.608510000000003,19.43195598724008,2017
ACTEMRA 162 MG S.C. 4 SYRINGE PREFILLED,4.0,4020.6764,4623.777859999999,5409.819897768981,2017
ACTEMRA 20MG/ML 1X10ML(200MG) CONC. FOR SOLUTION FOR INF.,1.0,1438.4002,1690.120235,1977.4406024179084,2017
ACTEMRA 20MG/ML 1X4ML(80MG) CONC. FOR SOLUTION FOR INF.,1.0,581.629,683.414075,799.5944384210497,2017
ACTIQ 1200MCG 30 COMPRESSED TAB,30.0,872.73,1025.45775,1199.7855234921276,2017
ACTIQ 1600MCG 30 COMPRESSED TAB,30.0,872.73,1025.45775,1199.7855234921276,2017
ACTIQ 200MCG 30 COMPRESSED TAB,30.0,759.93,892.91775,1044.7137291801273,2017
ACTIQ 400MCG 30 COMPRESSED TAB,30.0,783.738,920.8921500000001,1077.4437759795965,2017
ACTIQ 600MCG 30 COMPRESSED TAB,30.0,794.28,933.279,1091.9363899480104,2017
ACTIQ 800MCG 30 COMPRESSED TAB,30.0,787.2869999999999,925.0622249999999,1082.322763550636,2017
ACTIVELLE 28TAB,28.0,35.1008,48.088096,56.26307025628281,2017
ACTONEL ONCE A MONTH 150 MG 1 F.C. TAB,1.0,,,,2017
ACTOS 15MG 28TAB,28.0,50.0332,67.294654,78.73474229202675,2017
ACTOS 30MG 28TAB,28.0,102.48,128.1,149.8769945025444,2017
ACTOS 45MG 28TAB,28.0,179.662,224.57750000000001,262.7556653621793,2017
ACYCLO-V 200MG 30TAB,30.0,29.112000000000002,39.88344000000001,46.663623088388455,2017
ACYCLO-V 400MG 30TAB,30.0,21.006,28.77822,33.67051616497278,2017
ACYCLOVENIR 250MG 5VIAL/10ML,5.0,166.0165,207.520625,242.79912234418094,2017
ADAFERIN CREAM 0.1% 30GR,30.0,23.592,32.32104,37.81561541293144,2017
ADAFERINE GEL 30GR,30.0,23.793,32.59641,38.13779830111384,2017
ADCETRIS 50MG/VIAL,1.0,13760.583,15824.67045,18514.86374737882,2017
ADCIRCA 20MG 56TAB,56.0,2101.764,2417.0286,2827.9233582723855,2017
ADEMPAS 1.5MG 42TAB,42.0,5072.7264000000005,5833.63536,6825.353120847531,2017
ADEMPAS 1MG 42TAB,42.0,5072.7264000000005,5833.63536,6825.353120847531,2017
ADEMPAS 2.5MG 84TAB,84.0,10145.452800000001,11667.27072,13650.706241695061,2017
ADEMPAS 2MG 42TAB,42.0,5072.7264000000005,5833.63536,6825.353120847531,2017
ADIZEM CD 120MG 30CAP,30.0,17.97,24.6189,28.804111943471433,2017
ADIZEM CD 180MG 30CAP,30.0,27.654,37.88598,44.32659497411013,2017
ADIZEM CD 240MG 30CAP,30.0,37.962,52.00794000000001,60.849287568061364,2017
ADVAGRAF 0.5MG 50  P.R. CAPS,50.0,172.79,215.98749999999998,252.70536573082205,2017
ADVAGRAF 1MG 50  P.R. CAPS,50.0,310.18,364.4615,426.4199393590093,2017
ADVAGRAF 3MG 50  P.R. CAPS,50.0,918.6899999999999,1079.46075,1262.9690311745703,2017
ADVAGRAF 5MG 50  P.R. CAPS,50.0,1512.98,1777.7515,2079.9691787071824,2017
AERIUS 5MG 15TAB,15.0,9.46472855760737,12.966678123922097,15.171012848519398,2017
AERIUS 5MG 30TAB,30.0,18.854999999999997,25.831349999999997,30.22267839143872,2017
AERIUS SYRUP 0.5MG/ML 120ML,120.0,9.516,13.03692,15.25319584051609,2017
AEROVENT SOL 20ML,20.0,17.478,23.944860000000006,28.015485172398098,2017
AFINITOR 10MG 30TABLETS,30.0,13988.742,16087.0533,18821.85167061857,2017
AFINITOR 2.5MG 30TABLETS,30.0,5365.4580000000005,6170.2767,7219.223474200452,2017
AFINITOR 5MG 30TABLETS,30.0,9961.146,11455.3179,13402.72145139109,2017
AFLUMYCIN CREAM 20GR,20.0,,,,2017
AGGRASTAT 0.05MG/ML BAG 250ML,250.0,559.6750000000001,657.6181250000001,769.4131780280919,2017
AGGRENOX 60 CAPS,60.0,45.096000000000004,60.654120000000006,70.96531779700757,2017
AGIOLAX GRANULES 200GR,200.0,36.28,49.70360000000001,58.153209866952906,2017
AGISERC 16MG 30TAB,30.0,9.735,13.33695,15.604230927640199,2017
AGISPOR ONYCHOSET OINT 10GR (WITH WATER PROOF PLASTERS),10.0,78.967,106.21061499999999,124.26641499193488,2017
AGISPOR SHAMPO 100ML,100.0,,,,2017
AGISTEN 1 VAGINAL TAB  0.5GR,1.0,20.4618,28.032666000000003,32.79821801696849,2017
AGISTEN 3 VCR 20GR 2%,20.0,15.718,21.53366,25.19438127587557,2017
AGRIPPAL S1,1.0,18.5335,25.390895,29.707346060341003,2017
AGRYLIN 0.5MG 100CAP,100.0,1631.97,1917.56475,2243.5506752070487,2017
AKNE-MYCIN EMUL. 25G,25.0,,,,2017
AKNE-MYCIN PLUS SOL 25ML,25.0,37.7775,51.75517500000001,60.55355252890886,2017
AKNE-MYCIN SOL 25ML,25.0,10.982,15.04534,17.603047154324056,2017
AKYNZEO 1 PACKS,1.0,249.3403,292.97485250000005,342.7805648518834,2017
ALBUNORM 5% VIAL 100ML,100.0,54.99000000000001,73.96155000000002,86.53501032591464,2017
ALBUNORM 5% VIAL 250ML,250.0,137.47500000000002,171.84375000000003,201.05718012526634,2017
ALCON AZOPT 1% 5ML,5.0,31.823999999999998,43.59888,51.01068772893906,2017
ALDACTONE 25MG 20T,20.0,7.1499999999999995,9.7955,11.460734579622747,2017
ALDARA 5% CREAM 12SACH,12.0,191.3376,239.17200000000003,279.8312297358513,2017
ALDURAZYME 500U/5ML 1VIAL(5ML),1.0,2774.0102,3190.11173,3732.430587195257,2017
ALECENSA 150MG 240 CAPS,240.0,,,,2017
ALENDRONATE TEVA 10MG 30TAB,30.0,47.877,64.394565,75.34163828648508,2017
ALENDRONATE TEVA 70MG 4TAB,4.0,28.1568,38.574816000000006,45.1325330645485,2017
ALEXAN 1000MG/20ML VIAL,1.0,74.9676,100.831422,117.97275941278482,2017
ALEXAN 2000MG/40ML VIAL,1.0,,,,2017
ALFU-KAL XL 10MG 30TAB,30.0,45.612,61.34814,71.77732116722345,2017
ALFUZOSIN ER TEVA 10MG 30 XR TAB,30.0,45.612,61.34814,71.77732116722345,2017
ALIMTA 100MG/VIAL VIAL 10ML,1.0,766.8293,901.0244275,1054.1985415072265,2017
ALIMTA 500MG/VIAL VIAL 50ML,1.0,4203.6907,4834.244305,5656.065629386741,2017
ALKERAN  2MG 25 TABS,25.0,241.9325,284.2706875,332.5966921754256,2017
ALKERAN INJ 50MG/10ML,1.0,107.1663,133.957875,156.73070800115167,2017
ALLORIL 100MG 50TAB,50.0,8.5,11.645000000000001,13.624649500250818,2017
ALLORIL 300MG 20TAB,20.0,7.2,9.864,11.540879576683045,2017
ALPHA D3 0.25MCG 30CAP,30.0,15.155999999999999,20.76372,24.29355150891781,2017
ALPHA D3 1MCG 30CAP,30.0,36.579,50.11323,58.63247694937348,2017
ALPHAGAN P 0.15% 5ML,5.0,,,,2017
ALPRALID 0.25MG 30TAB,30.0,6.63,9.0831,10.627226610195637,2017
ALPRALID 0.50MG 30TAB,30.0,9.705,13.295850000000002,15.556143929404023,2017
ALPRALID 1MG 30TAB,30.0,14.556000000000001,19.941720000000004,23.331811544194228,2017
AMARYL 1MG 30TAB,30.0,7.941,10.87917,12.728628433116675,2017
AMARYL 2MG 30TAB,30.0,9.828,13.464360000000001,15.753300622172357,2017
AMARYL 3MG 30TAB,30.0,15.483,21.211710000000004,24.817699789692167,2017
AMARYL 4MG 30TAB,30.0,16.889999999999997,23.1393,27.072980006968972,2017
AMBIEN CR 12.5MG 28TAB,28.0,,,,2017
AMBIEN CR 6.25MG 28TAB,28.0,,,,2017
AMBISOME 50MG/VIAL 10VIALS,10.0,5890.784,6774.401599999999,7926.049581274223,2017
AMELUZ 78MG/G GEL 2G,2.0,858.7518,1009.033365,1180.5689937469858,2017
AMIODACORE 200MG 30TAB,30.0,17.139,23.480430000000002,27.472102092329266,2017
AMIODACORE INJECTION 150MG/3ML 6X3AMP,6.0,16.487,22.58719,26.427011330662964,2017
AMLODIPINE TEVA 10MG 20TAB,20.0,9.5,13.015,15.227549441456796,2017
AMLODIPINE TEVA 5MG 20TAB,20.0,5.991999999999999,8.20904,9.604576447706222,2017
AMLOW 10 MG 30 TAB,30.0,11.886,16.28382,19.052068701174257,2017
AMLOW 10MG 20TAB,20.0,9.5,13.015,15.227549441456796,2017
AMLOW 5 MG 30 TAB,30.0,8.988,12.31356,14.406864671559335,2017
AMLOW 5MG 20TAB,20.0,5.991999999999999,8.20904,9.604576447706222,2017
AMOXICLAV TEVA 875MG 14TAB,14.0,23.4,32.058,37.50785862421989,2017
AMRIXAL 15MG 20 E.R.CAPS,20.0,,,,2017
AMRIXAL 30MG 20 E.R.CAPS,20.0,,,,2017
ANAFRANIL 25MG 30TAB,30.0,9.543,13.07391,15.296474138928652,2017
ANAFRANIL SR 75MG 20TAB,20.0,16.494,22.596780000000003,26.438231630251412,2017
ANAGRID 0.5MG 60CAPS,60.0,979.182,1150.5388500000001,1346.1304051242294,2017
ANASTROZOLE 1MG 30TAB,30.0,130.188,162.73499999999999,190.39994301617145,2017
ANASTROZOLE INOVAMED 1MG 30TAB,30.0,130.188,162.73499999999999,190.39994301617145,2017
ANDROCUR 10MG 15TAB,15.0,18.305999999999997,25.07922,29.34268632371664,2017
ANDROCUR 50MG 50TAB,50.0,105.55000000000001,131.9375,154.36686933785677,2017
ANDROGEL 50MG 30SACHX5G,30.0,170.889,213.61125,249.92515333279968,2017
ANDROXON 40MG 30CAP,30.0,32.676,44.76612000000001,52.37635847884656,2017
ANGELIQ 1X28TAB,28.0,61.118399999999994,82.20424799999999,96.1789666321764,2017
ANORO ELLIPTA 55/22 MCG 30 DOSES,30.0,200.751,235.882425,275.98242712702455,2017
APIDRA OPTISET/SOLOSTAR PREFILLED PEN 5X3ML,15.0,127.2375,159.046875,186.0848369244486,2017
APIDRA VIAL 1X10ML,10.0,74.285,99.913325,116.89858596218527,2017
APO GO PEN 10MG/ML 5X3ML,5.0,472.2,554.835,649.1569261890651,2017
APO-GO 10MG/ML 5AMPX2ML,5.0,211.6,248.63,290.89708932995796,2017
AQUADON 100MG 20TAB,20.0,,,,2017
AQUIMOD CREAM 5 % 12SACHET (0.25G),12.0,191.3376,239.17200000000003,279.8312297358513,2017
ARANESP 100MCG 4 PREFILLED SYR 0.5ML,4.0,2958.6404,3402.43646,3980.850512183268,2017
ARANESP 100MCG PREFILLED PEN 1X0.5ML,1.0,680.9576,800.12518,936.1464262623525,2017
ARANESP 150MCG 4 PREFILLED SYR 0.3ML,4.0,4305.0032,4950.75368,5792.381593136702,2017
ARANESP 150MCG PREFILLED PEN 1X0.3ML,1.0,1102.8603,1295.8608525000002,1516.1571418126857,2017
ARANESP 20MCG 4 PREFILLED SYR 0.5ML,4.0,597.4764,702.0347700000001,821.3806507719363,2017
ARANESP 300MCG PREFILLED PEN 1X0.6ML,1.0,2160.1224,2484.1407600000002,2906.4445825922444,2017
ARANESP 30MCG 4 PREFILLED SYR 0.3ML,4.0,903.4592,1061.56456,1242.0304896425914,2017
ARANESP 40MCG 4 PREFILLED SYR 0.4ML,4.0,1183.4696,1390.5767799999999,1626.9747729229186,2017
ARANESP 40MCG PREFILLED PEN 1X0.4ML,1.0,276.6174,325.025445,380.27975670142115,2017
ARANESP 500MCG PREFILLED PEN 1X1ML,1.0,3575.1938,4111.47287,4810.423081454726,2017
ARANESP 50MCG 4 PREFILLED SYR 0.5ML,4.0,1498.5612,1760.80941,2060.146934134258,2017
ARANESP 60MCG 4 PREFILLED SYR 0.3ML,4.0,1796.4852,2065.95798,2417.1707479387023,2017
ARANESP 60MCG PREFILLED PEN 1X0.3ML,1.0,413.161,485.464175,567.9930639161378,2017
ARANESP 80MCG 4 PREFILLED SYR 0.4ML,4.0,2392.0076,2750.8087399999995,3218.4461077480955,2017
ARANESP 80MCG PREFILLED PEN 1X0.4ML,1.0,547.141,642.890675,752.1820621601254,2017
ARAVA 10MG 30TAB,30.0,127.97,159.9625,187.15611813515426,2017
ARAVA 20MG 30TAB,30.0,139.38,174.225,203.84324252307414,2017
ARCALYST 80MG/ML 4 VIALS,4.0,,,,2017
ARCOXIA 120MG 7TAB,7.0,30.226,41.409620000000004,48.44925362289191,2017
ARCOXIA 30MG 28TAB,28.0,62.4652,84.015694,98.29835837443757,2017
ARCOXIA 60 MG  14 TABLETS,14.0,39.116,52.611019999999996,61.55489114217996,2017
ARCOXIA 60MG 10TAB,10.0,27.94,38.277800000000006,44.78502435729504,2017
ARCOXIA 90 MG 14TAB,14.0,42.3682,56.985229000000004,66.67271548445929,2017
ARCOXIA 90MG 10TAB,10.0,30.262999999999998,41.46031,48.508560920716526,2017
AREDIA VIAL 90MG PWDR 10ML SOLV,1.0,413.6242,486.00843499999996,568.6298480927807,2017
AREDIA VIALS 2X30MG + 2x10ML SOLV,2.0,325.413,382.360275,447.36150534087716,2017
ARICEPT 10MG 28TAB,28.0,94.584,118.23,138.32909492611884,2017
ARICEPT 5MG 28TAB,28.0,75.6588,101.76108599999999,119.06046625288795,2017
ARIMIDEX 1MG 28TAB,28.0,121.5088,151.886,177.70661348176003,2017
ARIPLY 10MG 28TAB,28.0,182.8988,228.62349999999998,267.48948518854377,2017
ARIPLY 15MG 28TAB,28.0,199.86679999999998,234.84349,274.7668732216108,2017
ARIPLY 30MG 28TAB,28.0,200.8888,236.04434,276.1718676700759,2017
ARIPLY 5MG 28TAB,28.0,181.622,227.02750000000003,265.6221652570367,2017
