Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
ABBOSYNAGIS 100MG PUL FOR INJ+SOLV,1.0,6022.540139250908,7076.48466361982,8173.339786480892,2007
ABBOSYNAGIS 50MG PUL FOR INJ+SOLV,1.0,3584.9418211818156,4212.3066398886385,4865.214169071378,2007
ABITREN 100MG 10 SR TAB,10.0,13.58196669923495,18.60729437795195,21.491425006534502,2007
ABITREN 100MG 20 SR TAB,20.0,27.1639333984699,37.21458875590376,42.98285001306885,2007
ABITREN 25MG 20TAB,20.0,5.076566665760455,6.95489633209183,8.032905263566064,2007
ABITREN 50MG 10SUPP,10.0,11.58749202051282,15.874864068102536,18.33546799865843,2007
ABITREN INJ 75MG/3CC,5.0,13.200336367859236,18.084460823967103,20.887552251682003,2007
ACCOLATE 20MG 56TAB,56.0,173.0242367362277,216.280295920285,249.80374178792917,2007
ACERIL 12.5MG 90TAB,90.0,44.197899157568145,59.4461743669291,68.6603313938031,2007
ACERIL 25MG 90TAB,90.0,57.1753886802472,76.90089777493247,88.82053693004701,2007
ACERIL 50MG 90TAB,90.0,91.29317967949207,122.78932666891686,141.82167230259898,2007
ACLASTA 5MG/100ML 1BOTTLE,1.0,2357.432082820496,2769.9826973140875,3199.330015397771,2007
ACNETRIM SOL 25ML,25.0,13.711456761247467,18.784695762909077,21.696323606159986,2007
ACOMPLIA 20MG 28TAB,28.0,407.02646792544,478.256099812392,552.3857952833127,2007
ACTIVELLE 28TAB,28.0,42.412232430969034,57.044452619653306,65.88634277569957,2007
ACTONEL 30MG 28TAB,28.0,1217.2049124641708,1430.2157721453996,1651.8992168279365,2007
ACTONEL 5MG 28TAB,28.0,158.68469578897418,198.35586973621753,229.10102954533124,2007
ACTONEL ONCE A WEEK 35MG 4TAB,4.0,168.3151881812722,210.39398522659,243.00505293671145,2007
ADAFERIN CREAM 0.1% 30GR,30.0,43.18489397329113,58.08368239407653,67.0866531651584,2007
ADAFERINE GEL 30GR,30.0,42.35217412489113,56.96367419797853,65.7930436986652,2007
ADEXONE SOL 50ML,50.0,,,,2007
ADIZEM CD 120MG 30CAP,30.0,40.1797,54.0416965,62.4181594575,2007
ADIZEM CD 180MG 30CAP,30.0,46.43907883200001,62.46056102904,72.1419479885412,2007
ADIZEM CD 240MG 30CAP,30.0,67.049009544,90.18091783668,104.1589601013654,2007
AERIUS 5MG 15TAB,15.0,31.978368992445375,43.8103655196502,50.60097217519598,2007
AERIUS SYRUP 0.5MG/ML 120ML,120.0,42.892346340059156,57.69020582737962,66.63218773062347,2007
AEROVENT SOL 20ML,20.0,29.542392319999998,40.4730774784,46.746404487552,2007
AFFECTINE 20MG 28CAP,28.0,54.987689586986605,73.95844249449698,85.42200108114402,2007
AFFECTINE 20MG 56CAP,56.0,103.88218924822655,129.85273656028377,149.97991072712776,2007
AFLUMYCIN CREAM 20GR,20.0,,,,2007
AGENERASE 150MG 240CAP,240.0,1463.284750576,1719.3595819268,1985.860317125454,2007
AGENERASE ORAL SOL 240ML,240.0,203.798667658667,239.46343449893374,276.58026684626844,2007
AGISERC 16MG 30TAB,30.0,24.942583117408716,34.17133887084992,39.46789639583166,2007
AGISPOR CREAM 15GR,15.0,19.991589933752284,27.388478209240652,31.633692331672954,2007
AGISPOR GEL 15GR,15.0,12.058623244285712,16.520313844671406,19.080962490595475,2007
AGISPOR ONYCHOSET OINT 10GR (WITH WATER PROOF PLASTERS),10.0,111.843664,139.80458,161.4742899,2007
AGISPOR SHAMPO 100ML,100.0,,,,2007
AGISPOR SOL 15ML,15.0,15.443262318797618,21.157269376752712,24.436646130149384,2007
AGISTEN 1 VAGINAL TAB  0.5GR,1.0,18.79356146,25.7471792002,29.737991976231,2007
AGISTEN 3 VCR 20GX2%,20.0,20.415221107273936,27.968852916965243,32.30402511909486,2007
AGISTEN 6 VAGINAL TAB 0.1GR,6.0,18.013292250959132,24.67821038381397,28.503332993305136,2007
AGRIPPAL S1,1.0,35.983977172352,49.29804872612224,56.939246278671185,2007
AGRYLIN 0.5MG 100CAP,100.0,2643.869690103488,3106.546885871601,3588.061653181699,2007
AHISTON 2MG 20TAB,20.0,16.202549333333334,22.19749258666662,25.638103937599947,2007
AHISTON COMP DRP15ML,15.0,,,,2007
AKNE-MYCIN EMUL. 25G,25.0,,,,2007
AKNE-MYCIN PLUS SOL 25ML,25.0,57.5120106,77.353654257,89.343470666835,2007
AKNE-MYCIN SOL 25ML,25.0,13.87599424238247,19.010112112064025,21.95667948943395,2007
ALCINAL PLUS 20CAP,20.0,,,,2007
ALCON AZOPT 1% 5ML,5.0,57.38913818673244,77.18839086115507,89.15259144463411,2007
ALDACTONE 100MG 10T,10.0,15.368410335134563,21.0547221591344,24.318204093800233,2007
ALDACTONE 25MG 20T,20.0,14.272608194866867,19.55347322696765,22.584261577147636,2007
ALDARA 5% CREAM 12SACH,12.0,394.96698388000715,464.08620605900825,536.0195679981546,2007
ALDOSPIRONE 100MG 20TAB,20.0,30.372352440977448,41.61012284413904,48.059691884980595,2007
ALDOSPIRONE 25MG 20TAB,20.0,14.103367781489046,19.32161386063993,22.31646400903912,2007
ALENDRONATE TEVA 10MG 30TAB,30.0,140.80556637221684,176.00695796527123,203.28803644988827,2007
ALENDRONATE TEVA 70MG 4TAB,4.0,120.27275538824212,150.3409442353025,173.64379059177438,2007
ALGOLYSIN FORTE 20T,20.0,,,,2007
ALKERAN  2MG 25 TABS,25.0,74.46432818057569,100.15452140287432,115.67847222031985,2007
ALKERAN INJ 50MG/10ML,1.0,279.01575218,327.8435088115,378.6592526772825,2007
ALLEGRO NASAL SPRAY 15ML (120DOSES),120.0,60.9896444676717,82.03107180901843,94.74588793941629,2007
ALLORIL 100MG 50TAB,50.0,15.26598406381152,20.914398167421755,24.156129883372127,2007
ALLORIL 300MG 20TAB,20.0,13.592892460355362,18.622262670686897,21.508713384643368,2007
ALOMIDE 10ML,10.0,43.75528992185633,58.85086494489673,67.97274901135572,2007
ALPHA D3 0.25MCG 50CAP,50.0,47.594350252440044,64.0144010895318,73.93663325840923,2007
ALPHA D3 1MCG 50CAP,50.0,130.3126137214936,162.8907671518675,188.13883606040696,2007
ALPHAGAN P 0.15% 5ML,5.0,,,,2007
ALPRALID 0.25MG 30TAB,30.0,10.107050447999999,13.84665911376,15.9928912763928,2007
ALPRALID 0.50MG 30TAB,30.0,17.316865902657774,23.724106286641184,27.40134276107057,2007
ALPRALID 1MG 30TAB,30.0,31.07695958453835,42.57543463081761,49.17462699859434,2007
ALPROX 0.25MG 30TAB,30.0,10.107050447999999,13.84665911376,15.9928912763928,2007
ALPROX 0.50MG 30TAB,30.0,17.316865902657774,23.724106286641184,27.40134276107057,2007
ALPROX 1MG 30TAB,30.0,31.07695958453835,42.57543463081761,49.17462699859434,2007
ALU-CAP 120CAP,120.0,,,,2007
AMARYL 1MG 30TAB,30.0,19.93014971589108,27.30430511077081,31.536472402940284,2007
AMARYL 2MG 30TAB,30.0,33.64643562350984,46.095616804208426,53.240437408860736,2007
AMARYL 3MG 30TAB,30.0,49.58515148549779,66.69202874799454,77.02929320393369,2007
AMIODACORE 200MG 30TAB,30.0,39.629070205985705,53.301099427050765,61.56276983824363,2007
AMLODIPINE TEVA 10MG 20TAB,20.0,39.597840336,53.25909525192,61.514255015967606,2007
AMLODIPINE TEVA 10MG 30TAB,30.0,59.39676050400001,79.88864287788,92.2713825239514,2007
AMLODIPINE TEVA 5MG 20TAB,20.0,25.057337569628856,34.32855247039159,39.64947810330229,2007
AMLODIPINE TEVA 5MG 30TAB,30.0,37.58600635444329,51.49282870558732,59.47421715495336,2007
AMLOW 10MG 20TAB,20.0,39.597840336,53.25909525192,61.514255015967606,2007
AMLOW 5MG 20TAB,20.0,25.057337569628856,34.32855247039159,39.64947810330229,2007
AMOXI 500MG 20CAP,20.0,25.465844845408174,34.888207438209236,40.295879591131666,2007
AMOXICLAV-TEVA 250 SUSP 100ML,100.0,42.95914263734056,57.780046847223105,66.73595410854269,2007
AMOXICLAV-TEVA 250MG 20TAB,20.0,29.385803296142875,40.258550515715775,46.49862584565172,2007
AMOXICLAV-TEVA 500 20TAB,20.0,69.40068165758686,93.34391682945437,107.8122239380198,2007
ANAFRANIL 25MG 30TAB,30.0,13.759941457152,18.85111979629824,21.773043364724465,2007
ANAFRANIL SR 75MG 20TAB,20.0,35.15070243592214,48.15646233721328,55.62071399948134,2007
