Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
ABBOSYNAGIS 100MG PUL FOR INJ+SOLV,1.0,5392.350369263316,6336.011683884396,7318.093313611729,2009
ABBOSYNAGIS 50MG PUL FOR INJ+SOLV,1.0,3208.9381419815113,3770.502316828276,4354.9300680617225,2009
ABITREN 100MG 10 SR TAB,10.0,11.331971795119262,15.52480135931339,17.931145125838835,2009
ABITREN 100MG 20 SR TAB,20.0,22.663943590238524,31.04960271862678,35.86229025167767,2009
ABITREN 25MG 20TAB,20.0,3.9678237225328465,5.4359184998700005,6.278485711826975,2009
ABITREN 50MG 10SUPP,10.0,9.550476863790003,13.084153303392306,15.112196691077484,2009
ABITREN INJ 75MG/3CC,5.0,11.917176964455114,16.32653244130351,18.857144502599713,2009
ACERIL 12.5MG 90TAB,90.0,30.594964249430824,41.91510102172023,48.41194048088621,2009
ACERIL 25MG 90TAB,90.0,42.061657003211764,56.57292866931982,65.34173099449993,2009
ACERIL 50MG 90TAB,90.0,74.52175661886308,100.23176265237085,115.76768299583459,2009
ACLASTA 5MG/100ML 1BOTTLE,1.0,1952.1208168191922,2293.741959762551,2649.2718979012625,2009
ACNETRIM SOL 25ML,25.0,11.940900211221049,16.35903328937284,18.89468298118993,2009
ACOMPLIA 20MG 28TAB,28.0,349.7034760724539,410.90158438513333,474.5913182088404,2009
ACTIQ 1200MCG 30 COMPRESSED TAB,30.0,1273.6036382453574,1496.484274938295,1728.439294738972,2009
ACTIQ 1600MCG 30 COMPRESSED TAB,30.0,1273.6036382453574,1496.484274938295,1728.439294738972,2009
ACTIQ 200MCG 30 COMPRESSED TAB,30.0,1273.6036382453574,1496.484274938295,1728.439294738972,2009
ACTIQ 400MCG 30 COMPRESSED TAB,30.0,1273.6036382453574,1496.484274938295,1728.439294738972,2009
ACTIQ 600MCG 30 COMPRESSED TAB,30.0,1273.6036382453574,1496.484274938295,1728.439294738972,2009
ACTIQ 800MCG 30 COMPRESSED TAB,30.0,1273.6036382453574,1496.484274938295,1728.439294738972,2009
ACTIVELLE 28TAB,28.0,37.41642761472,51.2605058321664,59.20588276957736,2009
ACTONEL 30MG 28TAB,28.0,1028.8839950299812,1208.938694160228,1396.3241571670496,2009
ACTONEL 5MG 28TAB,28.0,136.92374193841513,171.1546774230189,197.68364752681225,2009
ACTONEL 75MG 2TAB,2.0,,,,2009
ACTONEL ONCE A WEEK 35MG 4TAB,4.0,137.72801009631925,172.16001262039907,198.84480965102347,2009
ADAFERIN CREAM 0.1% 30GR,30.0,36.734890874800016,50.326800498476025,58.1274531358785,2009
ADAFERINE GEL 30GR,30.0,36.49287992980002,49.99524550382603,57.74450712654362,2009
ADIZEM CD 120MG 30CAP,30.0,34.94766343010587,47.878298899245046,55.29943385881891,2009
ADIZEM CD 180MG 30CAP,30.0,38.442038399999994,51.70454164799999,59.718744124161184,2009
ADIZEM CD 240MG 30CAP,30.0,56.8080864,76.406876208,88.24993983422173,2009
AERIUS 5MG 15TAB,15.0,27.395781116435355,37.53222012951644,43.34971317578606,2009
AERIUS SYRUP 0.5MG/ML 120ML,120.0,31.879456053541087,43.674854793351294,50.444456036773126,2009
AEROVENT SOL 20ML,20.0,26.451331199999995,36.238323744,41.85526288753324,2009
AFLUMYCIN CREAM 20GR,20.0,,,,2009
AGGRENOX 60 CAPS,60.0,74.40985347840001,100.08125292844801,115.59384426900984,2009
AGISERC 16MG 30TAB,30.0,16.319938745636993,22.35831608152268,25.823854434482143,2009
AGISPOR CREAM 15GR,15.0,18.316698640087044,25.09387713691925,28.98342737520015,2009
AGISPOR GEL 15GR,15.0,11.050248304285715,15.13884017687143,17.48535997116081,2009
AGISPOR ONYCHOSET OINT 10GR (WITH WATER PROOF PLASTERS),10.0,102.17433922119142,127.71792402648927,147.51419859655599,2009
AGISPOR SHAMPO 100ML,100.0,,,,2009
AGISPOR SOL 15ML,15.0,14.162761106553425,19.402982715978194,22.410444481831025,2009
AGISTEN 1 VAGINAL TAB  0.5GR,1.0,16.100483219278853,22.05766201041203,25.476598990951125,2009
AGISTEN 3 VCR 20GX2%,20.0,17.209182501860603,23.576580027549028,27.23094925728776,2009
AGISTEN 6 VAGINAL TAB 0.1GR,6.0,15.422625806926293,21.128997355489023,24.403991341084357,2009
AGRIPPAL S1,1.0,31.625265044853453,43.326613111449234,50.04223690413952,2009
AGRYLIN 0.5MG 100CAP,100.0,2339.1610131600514,2748.5141904630605,3174.533811349213,2009
AHISTON 2MG 20TAB,20.0,14.847647261810302,20.341276748680116,23.494174062756937,2009
AHISTON COMP DRP15ML,15.0,,,,2009
AKNE-MYCIN EMUL. 25G,25.0,,,,2009
AKNE-MYCIN PLUS SOL 25ML,25.0,41.6311757196941,55.99393134298856,64.67298909915256,2009
AKNE-MYCIN SOL 25ML,25.0,12.084191013755701,16.555341688845314,19.121419176964213,2009
ALCON AZOPT 1% 5ML,5.0,51.1833187561389,68.84156372700683,79.51200413511995,2009
