Medication_Name,Package_Size,Max_Retailer_Price,Max_Consumer_Price,Max_Consumer_VAT_Price,Year
ABBOSYNAGIS 100MG PUL FOR INJ+SOLV,1.0,5720.989068036,6722.162154942301,7797.7078753567,2010
ABBOSYNAGIS 50MG PUL FOR INJ+SOLV,1.0,3219.319988808,3782.7009868494,4387.933018484037,2010
ABITREN 100MG 10 SR TAB,10.0,11.543746945183887,15.814933314901927,18.345322117405885,2010
ABITREN 100MG 20 SR TAB,20.0,23.087493890367774,31.629866629803853,36.69064423481177,2010
ABITREN 25MG 20TAB,20.0,4.449947821111111,6.0964285149222235,7.071856873819524,2010
ABITREN 50MG 10SUPP,10.0,8.615766599999999,11.803600242,13.692175886732336,2010
ABITREN INJ 75MG/3CC,5.0,12.660712624594808,17.345176295694888,20.12040392404835,2010
ACERIL 12.5MG 90TAB,90.0,29.185698599999988,39.98440708199999,46.38191088049641,2010
ACERIL 25MG 90TAB,90.0,41.858565742087215,56.2997709231073,65.30773239159687,2010
ACERIL 50MG 90TAB,90.0,71.86625335479378,96.66011076219763,112.12572525776997,2010
ACLASTA 5MG/100ML 1BOTTLE,1.0,2041.1833135018046,2398.3903933646206,2782.1327762480437,2010
ACNETRIM SOL 25ML,25.0,12.711799951252248,17.41516593321558,20.201591901236196,2010
ACOMPLIA 20MG 28TAB,28.0,,,,2010
ACTIQ 1200MCG 30 COMPRESSED TAB,30.0,1335.816784578923,1569.5847218802346,1820.71822499053,2010
ACTIQ 1600MCG 30 COMPRESSED TAB,30.0,1335.816784578923,1569.5847218802346,1820.71822499053,2010
ACTIQ 200MCG 30 COMPRESSED TAB,30.0,1284.8907106872318,1509.7465850574974,1751.305988273468,2010
ACTIQ 400MCG 30 COMPRESSED TAB,30.0,1297.0232763825918,1524.0023497495454,1767.842674840406,2010
ACTIQ 600MCG 30 COMPRESSED TAB,30.0,1304.0980596533118,1532.3152200926413,1777.4856041609255,2010
ACTIQ 800MCG 30 COMPRESSED TAB,30.0,1297.0232763825918,1524.0023497495454,1767.842674840406,2010
ACTIVELLE 28TAB,28.0,38.50761410495999,51.792740971171185,60.079577797789334,2010
ACTONEL 30MG 28TAB,28.0,1080.7428956673693,1269.872902409159,1473.0525244080434,2010
